,precision,recall,f1-score,support
art,0.5625,0.45,0.5,20.0
gaming,0.55,0.6111111111111112,0.5789473684210527,18.0
memberships,0.40625,0.65,0.5,20.0
music,0.9230769230769231,0.631578947368421,0.75,19.0
pfps,0.4,0.5,0.4444444444444444,20.0
photography,0.7058823529411765,0.631578947368421,0.6666666666666666,19.0
virtual-worlds,0.6666666666666666,0.42105263157894735,0.5161290322580645,19.0
accuracy,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
macro avg,0.6020537060978237,0.5564745196324145,0.5651696445414611,135.0
weighted avg,0.5991992067482264,0.5555555555555556,0.5632078503706499,135.0
