,precision,recall,f1-score,support
art,0.5753424657534246,0.42,0.48554913294797686,100.0
gaming,0.65,0.5714285714285714,0.6081871345029239,91.0
memberships,0.4642857142857143,0.6435643564356436,0.5394190871369294,101.0
music,0.9324324324324325,0.7340425531914894,0.8214285714285714,94.0
pfps,0.43333333333333335,0.52,0.4727272727272727,100.0
photography,0.6759259259259259,0.7448979591836735,0.7087378640776699,98.0
virtual-worlds,0.5595238095238095,0.49473684210526314,0.5251396648044693,95.0
accuracy,0.5891016200294551,0.5891016200294551,0.5891016200294551,0.5891016200294551
macro avg,0.612977668750663,0.5898100403349487,0.5944555325179735,679.0
weighted avg,0.609653296532672,0.5891016200294551,0.5923606217355565,679.0
