classifier;balancing;embedding;accuracy;precision;recall;f1;tp;tn;fp;fn;auroc_art;auroc_gaming;auroc_memberships;auroc_music;auroc_pfps;auroc_photography;auroc_virtual-worlds;cm_path
SVM;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6539027982326951;0,6879618107405564;0,6544806845111226;0,6638634984522515;444;3839;235;235;0,8546977547495682;0,913153173357255;0,8680067833772996;0,9530914711765774;0,9001381692573402;0,9583582141978993;0,8963049747656814;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,3490427098674521;0,3504460931026069;0,35073176258909255;0,34973758459570975;237;3632;442;442;0,6250949913644215;0,67425431711146;0,5619497070814348;0,6238225131842153;0,5849136442141624;0,624293090730268;0,6457732516222061;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,3122238586156112;0,3113295732744585;0,31278538027446545;0,31161016668206404;212;3607;467;467;0,6016407599309154;0,5820905285190999;0,5597399705368461;0,6411529368976177;0,5636873920552677;0,6413818539463979;0,5988914924297045;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,35051546391752575;0,3561120288946021;0,3520344606404545;0,35301565403703555;238;3633;441;441;0,5916321243523317;0,6333071690214548;0,5822056254068314;0,6909892707765047;0,5619602763385146;0,6313007130563069;0,6535958904109589;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,32106038291605304;0,32772580660663936;0,32194196976418865;0,32420889093740624;218;3613;461;461;0,5648791018998274;0,609628466771324;0,5656069067114324;0,6521549372613202;0,5776424870466321;0,6175928202606343;0,6299116798846431;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5832106038291606;0,5881273247428079;0,584771912994224;0,5843863832047419;396;3791;283;283;0,8103367875647668;0,864197876952979;0,8363253280345336;0,9074740861974904;0,7758031088082902;0,9185166321261723;0,8591113914924298;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,572901325478645;0,5719707228356412;0,5756942698795623;0,5690835712236317;389;3784;290;290;0,799006908462867;0,8707576437168274;0,8342611942855185;0,9019094380796507;0,7926770293609672;0,9053707541536408;0,8307498197548666;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5905743740795287;0,5969804885164234;0,5919722131991717;0,5929824906598983;401;3796;278;278;0,852685664939551;0,8934458398744114;0,8243173798348693;0,9155755591925805;0,7839119170984455;0,9263409322420879;0,8429794520547945;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5949926362297496;0,5982805732060832;0,5965714040395501;0,5955982756321249;404;3799;275;275;0,7997668393782383;0,8825128952679974;0,8399482681832198;0,9165120931078378;0,7950949913644214;0,919271839544768;0,8344178082191781;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5979381443298969;0,6012462816115222;0,5998938333349575;0,6001390003555781;406;3801;273;273;0,8334715025906736;0,8624691634895717;0,8499691664668197;0,9400163666121112;0,844300518134715;0,9005409392672731;0,8925919250180246;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5979381443298969;0,6050478850851077;0,6001016535055559;0,601322205597813;406;3801;273;273;0,8366666666666667;0,8552739777229573;0,8600928431943541;0,945599199854519;0,8378929188255613;0,9233552284941515;0,8914023071377073;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5964653902798233;0,5998335955339401;0,5984361073874356;0,5987455705088074;405;3800;274;274;0,8332124352331606;0,8625252298721687;0,8501062043920654;0,9397254046190217;0,8440932642487047;0,9006990059362815;0,8930605623648161;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5994108983799705;0,6031832790166229;0,601308260491959;0,6018061130153607;407;3802;272;272;0,8336960276338515;0,8629737609329446;0,8500719449107541;0,9406346608474269;0,8447841105354059;0,9005585022304963;0,8926279740447007;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5522827687776142;0,5714951828181661;0,5551012646034207;0,5487952723568973;375;3770;304;304;0,7850604490500863;0,8592079689018464;0,8053290623179964;0,9083287870521912;0,7034455958549222;0,9042555059889705;0,8074981975486661;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5478645066273933;0,5618250158071417;0,551152295182641;0,5412833060315505;372;3767;307;307;0,78860103626943;0,8629550721387456;0,8088149645414369;0,9076741225677396;0,7039378238341969;0,9024728652218201;0,8056506849315068;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5478645066273933;0,5542387624967572;0,5513679747793192;0,5409574515729546;372;3767;307;307;0,7833246977547497;0,8613758690289302;0,8025540443317687;0,9085742862338608;0,6936960276338513;0,9039657170957884;0,8040374909877435;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5449189985272459;0,5589618098567225;0,5491814307892188;0,5407128834355469;370;3765;309;309;0,7855526770293609;0,8500317709501382;0,7752749323375244;0,9102655028186943;0,6797409326424871;0,9224770803329938;0,7827685652487382;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6229749631811488;0,6580617456747645;0,6234935426543264;0,6329369054161462;423;3818;256;256;0,8400172711571676;0,9266277939747327;0,8794837096166365;0,9515639207128569;0,8839205526770293;0,9575854438160807;0,8623648161499639;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6170839469808542;0,646663923089817;0,61802402073725;0,6259313655737186;419;3814;260;260;0,8325215889464594;0,9275248560962847;0,8772739730720476;0,9497090380069104;0,8822625215889465;0,9558818363834346;0,8575522710886807;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6273932253313697;0,6573582822782723;0,6280659702495847;0,6366434584643873;426;3821;253;253;0,8355094991364421;0,9256185990879869;0,8753211826372949;0,9518185124568104;0,8826770293609671;0,9578488882644279;0,8625991348233596;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6200294550810015;0,6536529306951829;0,6204490790620648;0,6295082585561526;421;3816;258;258;0,8380138169257341;0,92574942064738;0,8759721127822125;0,9524368066921258;0,8827288428324698;0,9579191401173206;0,8617519826964672;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,3490427098674521;0,3512311479604034;0,3498652303232707;0,3496860024316909;237;3632;442;442;0,5536269430051812;0,5965463108320251;0,5848778649491247;0,7042735042735043;0,5943696027633852;0,6814605360216376;0,6230623648161501;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,33578792341678937;0,33970211140435635;0,33770252611735624;0,33786546060876393;228;3623;451;451;0,6069689119170985;0,6302982731554161;0,557110555346192;0,7126568466993999;0,5521416234887737;0,6525694615195476;0,5727919971160779;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,36524300441826213;0,3687350502488181;0,36658679061977256;0,36684962912955615;248;3643;431;431;0,6215457685664938;0,6433804290947147;0,5810065435609305;0,699290780141844;0,5902331606217617;0,6634497172362921;0,6091834895457824;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,3240058910162003;0,3286966717565272;0,32557414851424726;0,32632135444696286;220;3615;459;459;0,6256908462867012;0,6244113029827316;0,5385590462160402;0,6988634297144936;0,5043696027633852;0,6719940988443571;0,5795962509012256;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5949926362297496;0,6007249861416829;0,5961418471162337;0,5952531760113086;404;3799;275;275;0,7797150259067357;0,8955296404275996;0,8685121107266436;0,9054009819967267;0,8083765112262521;0,9347623731075907;0,8130677721701515;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6008836524300442;0,6070704346340952;0,6027910045544927;0,6035912799779822;408;3803;271;271;0,786614853195164;0,8960809598564701;0,8664651067182844;0,9206855791962175;0,8159499136442142;0,9244177877691524;0,8287040374909878;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6067746686303387;0,614453922341041;0,6087066527567815;0,6097419632500486;412;3807;267;267;0,7647236614853196;0,8926609105180535;0,8382952482099422;0,90527368612475;0,8056822107081174;0,9288436545013875;0,8347332372025956;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5979381443298969;0,601632115879991;0,6000629977945156;0,599547215204906;406;3801;273;273;0,7853972366148533;0,9090790162218733;0,8525386275651787;0,9188852518639752;0,7849050086355785;0,9285363026449822;0,8280371304974767;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5846833578792342;0,5947479959111178;0,5870728412319224;0,5902287469254891;397;3792;282;282;0,8032297063903281;0,8911190849966361;0,8404107711809242;0,9312875068194217;0,8449050086355786;0,9320840212160596;0,8333813987022352;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5802650957290133;0,5870333966518915;0,5830487187766419;0,5841461784579739;394;3789;285;285;0,800880829015544;0,891362039321223;0,835426016650108;0,9345608292416803;0,8347495682210708;0,9436755769433418;0,8374549387166547;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5832106038291606;0,5918601718071537;0,5857637437568253;0,5883435356818421;396;3791;283;283;0,8027633851468049;0,891735815205203;0,8399653979238755;0,9317966903073286;0,8445423143350604;0,9320488952896132;0,8335976928622928;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5846833578792342;0,5942094856476373;0,5872533588837515;0,5900947617059601;397;3792;282;282;0,8026424870466321;0,8917358152052031;0,840684847031416;0,9316148390616475;0,8450259067357513;0,9321015841792828;0,8331831290555155;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5508100147275405;0,5690535288642593;0,5535919456984059;0,5478674324955569;374;3769;305;305;0,7997927461139896;0,8654126485759138;0,8138511082942204;0,9184851791234769;0,6925993091537131;0,8989602725771892;0,7979001441961067;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5346097201767305;0,5477228123472845;0,5379146047793892;0,5294066111033123;363;3758;316;316;0,801027633851468;0,8717855273977724;0,8162321422453663;0,9160210947444989;0,6955785837651123;0,8987231725736766;0,7921593366979092;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5552282768777614;0,566300079514862;0,5583658383003529;0,5508810144218431;377;3772;302;302;0,7948445595854923;0,8597592883307169;0,8114101202507794;0,9175850154573558;0,6948359240069085;0,9011029540904141;0,796764599855804;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5493372606774669;0,5572532087804931;0,5532059856480752;0,5430672975860067;373;3768;306;306;0,799706390328152;0,8773921656574717;0,7935352358765287;0,9071467539552647;0,6893523316062176;0,9087604060557097;0,7966744772891131;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6377025036818851;0,6679402189127543;0,6377655108577097;0,6455698915883097;433;3828;246;246;0,8415198618307426;0,9278051880092696;0,8876374661687622;0,953000545553737;0,8866493955094992;0,9574625030735185;0,8549387166546503;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,625920471281296;0,6519492518294479;0,6262289963039988;0,6331624077084363;425;3820;254;254;0,8347668393782383;0,9288704492786125;0,8868666278392544;0,9508910711038371;0,8847322970639033;0,9562857845375672;0,850378514780101;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6362297496318114;0,6629121357831443;0,6362681054544648;0,6434365633231023;432;3827;247;247;0,8368911917098446;0,9274501009194888;0,8835948473740108;0,9524004364429897;0,8852331606217616;0,9574449401102955;0,8552271088680606;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6391752577319587;0,6691026316915695;0,6390960937926572;0,64715410537701;434;3829;245;245;0,839481865284974;0,9269828810645138;0,8845883723320428;0,9529096199308965;0,885146804835924;0,9582703993817837;0,8555515501081471;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,3387334315169367;0,34759235522014037;0,3403818859831239;0,34240870178484367;230;3625;449;449;0,5821070811744387;0,6166928309785452;0,5616071122683203;0,7094017094017094;0,5817789291882557;0,6501106466683059;0,5953857245854361;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,3284241531664212;0,3315466190986615;0,32944564439268653;0,32985161124224804;223;3618;456;456;0,5812176165803109;0,6091705913134484;0,5608362739388126;0,6933078741589379;0,5719602763385147;0,6635111876075731;0,5749369142033165;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,3284241531664212;0,33799613309756193;0,3298266565426377;0,33277724984885154;223;3618;456;456;0,6099309153713299;0,6349424385138671;0,5686046113261847;0,6976632114929987;0,5365975820379966;0,6396606835505286;0,5655461427541455;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,3549337260677467;0,3558875752202404;0,3565369871516735;0,3556606088196221;241;3636;438;438;0,5877806563039724;0,6408294086865515;0,5851433759292884;0,7279050736497544;0,5928238341968912;0,6695967543643964;0,5615086517664023;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6229749631811488;0,6291811474072276;0,6241314407709283;0,622926077256006;423;3818;256;256;0,7957253886010363;0,8877083800553188;0,8682294700058242;0,9054464448081468;0,8252331606217617;0,929519828585479;0,8141852919971161;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,593519882179676;0,5956674036198757;0,5958287707648795;0,5935086186398533;403;3798;276;276;0,7939464594127805;0,9060981535471331;0,8567011545445201;0,9131842153118748;0,8323229706390328;0,9338227545751518;0,8376892573900504;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5891016200294551;0,5940734923294414;0,5909513301627899;0,5916384032668774;400;3795;279;279;0,8078151986183074;0,898417059131345;0,8577974579464867;0,9149118021458448;0,8198186528497409;0,9399785731848678;0,8325702956020189;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6067746686303387;0,607754245456447;0,6079286838050143;0,6065592939111232;412;3807;267;267;0,7862435233160622;0,8998093742991702;0,8649148651889411;0,9055464629932716;0,8062780656303973;0,9359478731251537;0,810039653929344;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6023564064801178;0,6104476466665367;0,6038013078514863;0,6064990812795826;409;3804;270;270;0,8101554404145078;0,8865403304178815;0,8519733461235397;0,9247954173486089;0,8406908462867012;0,9363693842425094;0,8259552992069213;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5964653902798233;0,6064008454909521;0,5982574794560996;0,6014372721043316;405;3800;274;274;0,8047322970639031;0,8832884802272557;0,8483589708451813;0,925704673577014;0,8318998272884284;0,9483121992342548;0,8226027397260274;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6008836524300442;0,609012465002489;0,6023868806944849;0,6050792245289267;408;3803;271;271;0,8104835924006908;0,8866711519772744;0,8514080646819008;0,9250863793416986;0,8405008635578584;0,9361586286838316;0,8255587599134824;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6023564064801178;0,6110279064881119;0,6038013078514863;0,6067324497346459;409;3804;270;270;0,8098618307426598;0,8876803468640203;0,8520589948268182;0,9249227132205855;0,8403454231433506;0,9364747620218483;0,8256669069935112;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;lemmatization_all-MiniLM-L6-v2;0,5537555228276878;0,5873396120481872;0,553165854692402;0,5603198104426875;376;3771;303;303;0,7780829015544042;0,7767623532929655;0,8272893898386378;0,9301509365339152;0,8013644214162349;0,8834082686430855;0,8986121124729634;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;lemmatization_all-MiniLM-L6-v2;0,5567010309278351;0,590964869116621;0,5565321232206373;0,5620428490023236;378;3773;301;301;0,7826597582037997;0,7790610749794422;0,8272123060056871;0,9262138570649209;0,793747841105354;0,8812041167585796;0,8989906272530641;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;lemmatization_all-MiniLM-L6-v2;0,5463917525773195;0,5722798554408461;0,5460094068987695;0,5499282406381828;371;3766;308;308;0,7724352331606218;0,7760148015250055;0,8232296413032307;0,929405346426623;0,7977288428324698;0,8820559204749026;0,8953496755587599;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;lemmatization_all-MiniLM-L6-v2;0,540500736377025;0,557205139987705;0,5430796458270082;0,5395949760874249;367;3762;312;312;0,778091537132988;0,7984226657696045;0,7858696769330913;0,9335333697035825;0,7720552677029361;0,8743545611015492;0,8955028839221342;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;lemmatization_all-MiniLM-L6-v2;0,6553755522827688;0,6821756765402244;0,6552569544326224;0,6630822102412312;445;3840;234;234;0,8679533678756477;0,901715631307468;0,8797920449484394;0,9515548281505728;0,8903108808290155;0,9676841476693949;0,9009552992069214;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;lemmatization_all-MiniLM-L6-v2;0,6597938144329897;0,6817558802516076;0,660429622790888;0,6670783651588834;448;3843;231;231;0,8679015544041451;0,8999962622411602;0,8850508753297475;0,9547190398254228;0,891658031088083;0,9679300291545191;0,8972602739726027;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
