;precision;recall;f1-score;support
art;0,42342342342342343;0,47;0,44549763033175355;100,0
gaming;0,4659090909090909;0,45054945054945056;0,45810055865921784;91,0
memberships;0,39325842696629215;0,3465346534653465;0,368421052631579;101,0
music;0,5980392156862745;0,648936170212766;0,6224489795918368;94,0
pfps;0,6941176470588235;0,59;0,6378378378378378;100,0
photography;0,625;0,6122448979591837;0,6185567010309279;98,0
virtual-worlds;0,2777777777777778;0,3157894736842105;0,29556650246305416;95,0
accuracy;0,49042709867452133;0,49042709867452133;0,49042709867452133;0,49042709867452133
macro avg;0,4967893688316689;0,4905792351244225;0,49234703750660097;679,0
weighted avg;0,49738661356103997;0,49042709867452133;0,4925461008650827;679,0
