;precision;recall;f1-score;support
art;0,22;0,11;0,14666666666666667;100,0
gaming;0,3894736842105263;0,4065934065934066;0,39784946236559143;91,0
memberships;0,38181818181818183;0,4158415841584158;0,3981042654028436;101,0
music;0,3591549295774648;0,5425531914893617;0,43220338983050843;94,0
pfps;0,7142857142857143;0,55;0,6214689265536724;100,0
photography;0,3469387755102041;0,5204081632653061;0,41632653061224495;98,0
virtual-worlds;0,2413793103448276;0,14736842105263157;0,1830065359477124;95,0
accuracy;0,38438880706921946;0,38438880706921946;0,38438880706921946;0,38438880706921946
macro avg;0,37900722796384556;0,3846806809370174;0,37080368248274853;679,0
weighted avg;0,3801559807340294;0,38438880706921946;0,3711916506069079;679,0
