;precision;recall;f1-score;support
art;0,5263157894736842;0,5;0,5128205128205129;100,0
gaming;0,4519230769230769;0,5164835164835165;0,48205128205128206;91,0
memberships;0,49572649572649574;0,5742574257425742;0,5321100917431192;101,0
music;0,5909090909090909;0,6914893617021277;0,6372549019607844;94,0
pfps;0,7264150943396226;0,77;0,7475728155339806;100,0
photography;0,580952380952381;0,6224489795918368;0,6009852216748769;98,0
virtual-worlds;0,2857142857142857;0,12631578947368421;0,17518248175182483;95,0
accuracy;0,5449189985272459;0,5449189985272459;0,5449189985272459;0,5449189985272459
macro avg;0,522565173434091;0,5429992961419627;0,5268539010766258;679,0
weighted avg;0,5244302054069983;0,5449189985272459;0,5288512033034551;679,0
