;precision;recall;f1-score;support
art;0,2727272727272727;0,15;0,19354838709677416;100,0
gaming;0,38271604938271603;0,34065934065934067;0,36046511627906974;91,0
memberships;0,3764705882352941;0,31683168316831684;0,3440860215053763;101,0
music;0,205607476635514;0,23404255319148937;0,2189054726368159;94,0
pfps;0,6140350877192983;0,7;0,6542056074766356;100,0
photography;0,30939226519337015;0,5714285714285714;0,4014336917562724;98,0
virtual-worlds;0,30357142857142855;0,17894736842105263;0,2251655629139073;95,0
accuracy;0,35787923416789397;0,35787923416789397;0,35787923416789397;0,35787923416789397
macro avg;0,35207430978069915;0,35598707383839584;0,3425442656664073;679,0
weighted avg;0,3534812318957633;0,35787923416789397;0,3440924269625566;679,0
