classifier;balancing;embedding;accuracy;precision;recall;f1;tp;tn;fp;fn;auroc_art;auroc_gaming;auroc_memberships;auroc_music;auroc_pfps;auroc_photography;auroc_virtual-worlds;cm_path
SVM;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6656848306332842;0,6979304726770482;0,6659721528068884;0,6745773321117395;452;3847;227;227;0,8573056994818653;0,9105367421693953;0,8742848333276233;0,9543189670849245;0,912538860103627;0,9599213179247602;0,8976207642393657;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5125184094256259;0,5108114194941479;0,5114601598898132;0,5109770599430157;348;3743;331;331;0,704412780656304;0,6624803767660911;0,6601031210387475;0,7839152573195126;0,7871848013816927;0,7878657487091222;0,6197458543619322;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,48748159057437407;0,4897130234788433;0,4871315947329585;0,4880616995886936;331;3726;348;348;0,6783678756476684;0,6429879644165358;0,6478467915995751;0,7820149118021459;0,7421848013816925;0,7682567002704697;0,6443493150684931;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5169366715758469;0,5179125400583663;0,5163312608437971;0,5164317780613217;351;3746;328;328;0,7135492227979275;0,6586865515436944;0,6403011408407276;0,8000636479359885;0,7982297063903281;0,7666584706171625;0,6479001441961068;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,5110456553755522;0,509983381485707;0,5098044992534474;0,5091368499745987;347;3742;332;332;0,7157772020725388;0,6785714285714286;0,6807701531398814;0,7653937079468994;0,7656390328151985;0,7784607819031227;0,6143565248738284;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,7290132547864506;0,7333658055030424;0,7283918872465927;0,7268411208498609;495;3890;184;184;0,9137651122625217;0,9208809897585408;0,9067713864812087;0,9758683396981269;0,964412780656304;0,9819540552882082;0,8970890410958905;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,7128129602356407;0,7159170090018598;0,7130287525228691;0,71016127624094;484;3879;195;195;0,8951986183074265;0,9217967406742917;0,9111309054780911;0,978705219130751;0,964965457685665;0,98719659981032;0,8833002883922135;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,7069219440353461;0,7094478274532904;0,7069889909179261;0,7043662820253456;480;3875;199;199;0,8902417962003454;0,9132933393137475;0,9066343485559629;0,9784506273867977;0,9552936096718481;0,983121992342548;0,8679253785147801;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,7128129602356407;0,7149522767981331;0,7134730578395082;0,7116161746207806;484;3879;195;195;0,8956908462867013;0,9371028631232713;0,8925108773853164;0,9784688125113657;0,9601036269430052;0,9833766553092838;0,9286229271809663;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6215022091310751;0,6260236191794059;0,6228133194384998;0,6236798308399683;422;3817;257;257;0,8415198618307427;0,8642072213500784;0,8567268491555037;0,9446262956901255;0,8702072538860103;0,9138009765007552;0,8901586157173756;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6362297496318114;0,6409001648317939;0,6381422853282903;0,6383745137451932;432;3827;247;247;0,8415025906735751;0,857946475293414;0,8664736715886121;0,9498999818148754;0,8654922279792747;0,9329621693772173;0,8906813266041816;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6244477172312224;0,6289834867851726;0,6257456502655676;0,6266246882900656;424;3819;255;255;0,8413471502590674;0,8643567317036706;0,8564527733050122;0,9446444808146937;0,8698963730569949;0,9138185394639784;0,8903929343907714;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_lemmatization_all-MiniLM-L6-v2;0,6273932253313697;0,6313813787606398;0,6289496841547988;0,6293797715130015;426;3821;253;253;0,841105354058722;0,8646183748224565;0,8567097194148481;0,9452809601745772;0,8709671848013817;0,9140995468755488;0,8901946647440518;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_clean_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5567010309278351;0,5822308189353134;0,5594287523816355;0,552774976715976;378;3773;301;301;0,7839637305699482;0,8535639530537489;0,8142707869402857;0,9134569921803963;0,7277288428324697;0,9078120060416592;0,8114635904830569;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5493372606774669;0,5689905972726699;0,5524171066741885;0,5424071976999805;373;3768;306;306;0,7809844559585493;0,858918292591762;0,8139110623865153;0,9074831787597746;0,7103626943005181;0,9147493765148056;0,800901225666907;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5567010309278351;0,5687900954247277;0,5597916408541334;0,5499691982870185;378;3773;301;301;0,7825820379965458;0,8551618449577634;0,8145962520127445;0,9140025459174395;0,7148272884283245;0,9073290245530226;0,8100757029560202;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5375552282768777;0,5531786332121122;0,541876788095396;0,5337645950551168;365;3760;314;314;0,7731260794473229;0,8531621439784705;0,7899037308575148;0,91586652118567;0,7041105354058721;0,9238645544276232;0,7952505407354001;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6391752577319587;0,6677498394707589;0,6393024931979921;0,6464710200169718;434;3829;245;245;0,8410535405872194;0,9250766240562158;0,8854362944945015;0,9514275322785961;0,8977202072538861;0,9592187993958341;0,8619322278298487;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6273932253313697;0,6544782567545874;0,6280048208498152;0,6352832492967166;426;3821;253;253;0,8335924006908463;0,9256746654705839;0,8826955359895852;0,9494635388252409;0,8949740932642487;0,9577435104850891;0,8569214131218458;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6421207658321061;0,6656131033907554;0,6425557474694189;0,6485689214690961;436;3831;243;243;0,8375474956822108;0,9243103834940569;0,8814621946623727;0,9519730860156393;0,8965457685664938;0,9595173697706276;0,8619142033165105;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6421207658321061;0,6690628851628132;0,6422470996119862;0,6490383759891066;436;3831;243;243;0,8400000000000001;0,924179561934664;0,8817705299941759;0,9518821603927988;0,8971329879101899;0,9597456882925287;0,8612833453496757;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5581737849779087;0,5601662514407743;0,5574522113423476;0,5583676713293395;379;3774;300;300;0,7371848013816925;0,6887100994243851;0,6406865600054815;0,8007274049827241;0,8358203799654577;0,8074747971477748;0,6826514059120405;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5346097201767305;0,5399939142486383;0,5356924378708977;0,5371050877583434;363;3758;316;316;0,6825043177892919;0,717032967032967;0,6417914282777758;0,8343517003091471;0,7925474956822106;0,7496311777723137;0,6854722422494592;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5360824742268041;0,539732966479084;0,5358909385633415;0,537003520445134;364;3759;315;315;0,684594127806563;0,7026425954997384;0,6479923943951489;0,7822058556101109;0,8190932642487047;0,8040939267273174;0,6642934390771449;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5463917525773195;0,5488117061240565;0,5456894580408488;0,5464111122395735;371;3766;308;308;0,7144127806563041;0,6996991104133962;0,668899242865463;0,7926532096744863;0,8025474956822106;0,8176174084091468;0,6493601297764959;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,748159057437408;0,7550960042476148;0,7478221868323752;0,7476592748050447;508;3903;171;171;0,8847236614853196;0,9302160424609405;0,9054780910617014;0,973777050372795;0,9632210708117444;0,9833415293828375;0,9111481614996396;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,7378497790868925;0,7414038184657297;0,7376946301147578;0,7359963063021447;501;3896;178;178;0,8731088082901555;0,9350097181729835;0,9152420432354653;0,9705582833242409;0,9570466321243524;0,9847114405142436;0,8969268204758473;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,7319587628865979;0,733896632334987;0,7321245932637037;0,7301136798179805;497;3892;182;182;0,8662694300518134;0,9363740001495103;0,9143684264620233;0,9738497908710675;0,9644214162348878;0,985615933120236;0,9149062725306418;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,7378497790868925;0,7390367344891532;0,7377275064871912;0,7361039773849678;501;3896;178;178;0,8860017271157168;0,9285247065859311;0,9137260611874336;0,9723949809056193;0,9618911917098446;0,9823316589975061;0,897431506849315;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6038291605301914;0,6109411288894855;0,6054696228443976;0,6076970731353349;410;3805;269;269;0,8142314335060449;0,8968565448157284;0,8528555277673096;0,934333515184579;0,872089810017271;0,9390038287259828;0,827703677000721;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6008836524300442;0,6072958969574022;0,6028258740115174;0,6043698246743977;408;3803;271;271;0,8072538860103627;0,8960342378709725;0,8483846654561651;0,9380432805964721;0,8612435233160622;0,948329762197478;0,8319394376351839;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6038291605301914;0,6112624068230487;0,6054837671159676;0,6079080116772927;410;3805;269;269;0,8146113989637305;0,8969686775809225;0,8523073760663264;0,9347154028005091;0,8718307426597581;0,9391092065053215;0,8280461427541457;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,6023564064801178;0,6094577350761214;0,6041531841810202;0,6062820976916249;409;3804;270;270;0,8130051813471503;0,8967070344621365;0,8529754359518996;0,9347154028005091;0,8721243523316062;0,938828199093751;0,8277937995674117;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_clean_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5390279823269514;0,5538293312699957;0,5417563758336211;0,5362823046486259;366;3761;313;313;0,7937996545768566;0,859123869327951;0,8162664017266779;0,9221312965993816;0,7045768566493956;0,9022884541079772;0,7912851478010092;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5301914580265096;0,5446059615785412;0,5330947490448873;0,5254847292173933;360;3755;319;319;0,786139896373057;0,8656742916946998;0,8131573537976635;0,9207583196944898;0,7105785837651123;0,9012785837226458;0,7810382119682768;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5463917525773195;0,5548586556544445;0,5494917537815862;0,5416652311159528;371;3766;308;308;0,7819775474956823;0,857796964939822;0,8100226112576654;0,9219676304782687;0,6973834196891191;0,9040271874670696;0,7995854361932228;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5375552282768777;0,5465342100271517;0,5420071677693328;0,5312504626205905;365;3760;314;314;0,7787996545768566;0,8717855273977722;0,7792147726883416;0,9121203855246408;0,6917616580310879;0,9019635392883487;0,7866438356164384;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6494845360824743;0,6771514248808918;0,6493425895414873;0,6565060019959975;441;3836;238;238;0,8427806563039724;0,9264595948269418;0,8928020829764637;0,9537188579741771;0,9005008635578583;0,9591836734693878;0,8536950252343187;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6303387334315169;0,6550711548707105;0,6306509422579926;0,6374194346919564;428;3823;251;251;0,83573402417962;0,9271884578007027;0,8918085580184316;0,9506637570467358;0,8981174438687393;0,9583230882714532;0,8495493871665465;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6435935198821797;0,6681925840959726;0,6435011608146272;0,6501113931788703;437;3832;242;242;0,8389119170984456;0,9258241758241759;0,8894275240672856;0,9529914529914529;0,8993609671848014;0,9593768660648424;0,8546683489545781;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6524300441826215;0,6779888312129501;0,6520734553618661;0,6585898979101136;443;3838;236;236;0,8408290155440415;0,9258054870299769;0,8898215081023673;0,9533551554828151;0,8997236614853196;0,9597983771821982;0,8548305695746216;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,540500736377025;0,5360180123969008;0,5388481977176516;0,5371867938941651;367;3762;312;312;0,7042314335060449;0,6586865515436944;0,651932234745966;0,7875250045462812;0,8675474956822107;0,8142980083599705;0,6336968276856525;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5522827687776142;0,5582423053020074;0,5513807345637637;0,5541296848553263;375;3770;304;304;0,729412780656304;0,7149398220826793;0,68274007331529;0,7973086015639207;0,8527288428324697;0,7777231374477502;0,6138788752703677;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5537555228276878;0,5481978322878207;0,5521593802432897;0,5495248043608407;376;3771;303;303;0,7268221070811745;0,6667320774463631;0,683365308849224;0,8132660483724313;0,8399568221070812;0,8015121711335137;0,6405461427541458;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,5493372606774669;0,5473646940690999;0,5484499429840203;0,5473427490539681;373;3768;306;306;0,694594127806563;0,7009419152276296;0,6859604645585666;0,7803055100927442;0,8465025906735751;0,8006515859355791;0,6477739726027396;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,7555228276877761;0,7631067890123856;0,7554705347957232;0,7551922563581017;513;3908;166;166;0,8862176165803108;0,946419227031472;0,9345130014731576;0,9722222222222222;0,9606735751295337;0,9812251923144473;0,913815789473684;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,7290132547864506;0,7334060502258517;0,7290490007664335;0,7268328084940407;495;3890;184;184;0,8743782383419689;0,9322437766315318;0,9253571550926718;0,9682760501909438;0,9521157167530225;0,9866521479504022;0,896782624369142;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,7540500736377025;0,7574964152907286;0,7539855261966235;0,7538779332428479;512;3907;167;167;0,8966234887737479;0,9441205053449953;0,9261965123848025;0,9623022367703219;0,9618652849740932;0,9866960553584601;0,8973684210526318;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,7452135493372607;0,7516184698948314;0,7454395613222705;0,7449090739535164;506;3901;173;173;0,8779965457685664;0,9311037601853928;0,9149422727739902;0,9725677395890162;0,9631001727115717;0,9844216516210615;0,9166005767844269;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6229749631811488;0,6278015550271989;0,6241790150357266;0,6255573822009332;423;3818;256;256;0,8216234887737479;0,8942588024220678;0,8628421665695982;0,9282414984542645;0,8686183074265975;0,9462748955003688;0,8222422494592645;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6288659793814433;0,6343572049289283;0,6298878127305715;0,6310902436938373;427;3822;252;252;0,8141450777202072;0,891305972938626;0,859159272328617;0,9296053827968722;0,8585492227979274;0,9551793178545084;0,8204758471521268;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,6244477172312224;0,6294084190337285;0,6256827744342228;0,6270888553361308;424;3819;255;255;0,8218134715025905;0,8940906032742767;0,8624481825345164;0,9286233860701946;0,868566493955095;0,9459411991991288;0,8219538572458542;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2;0,625920471281296;0,6312006896722656;0,6272686305873484;0,6287551741534505;425;3820;254;254;0,8210017271157168;0,8941653584510728;0,8624481825345164;0,9283142389525368;0,8686528497409326;0,9463451473532615;0,8219718817591924;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_clean_stopwords_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;lemmatization_all-MiniLM-L6-v2;0,572901325478645;0,6019557576845797;0,572713846549897;0,5775527986596974;389;3784;290;290;0,7754231433506045;0,7909471480900052;0,834286888896502;0,9300600109110748;0,7951899827288428;0,8968000281007411;0,8943763518385003;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;lemmatization_all-MiniLM-L6-v2;0,5714285714285714;0,602302025248803;0,5716189387564536;0,5756772312120175;388;3783;291;291;0,7757426597582038;0,7908723929132093;0,8310493679125699;0,9252500454628114;0,7978929188255613;0,8953510836348308;0,8896719538572458;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;lemmatization_all-MiniLM-L6-v2;0,5655375552282769;0,5866737850027429;0,5654589778590646;0,5678760052244665;384;3779;295;295;0,7751208981001727;0,7920404425506467;0,8335074856966667;0,9292234951809419;0,7913471502590674;0,8901085391127191;0,8892573900504686;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;lemmatization_all-MiniLM-L6-v2;0,5419734904270986;0,5618399735281953;0,5448551094563262;0,5412446881651383;368;3763;311;311;0,771580310880829;0,810037751364282;0,7848675871047313;0,9396435715584651;0,7849568221070812;0,8817485686184974;0,8754235760634463;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;lemmatization_all-MiniLM-L6-v2;0,6759941089837997;0,7005009877755206;0,6757167583714916;0,6825902785012647;459;3854;220;220;0,8690846286701209;0,9011175898931001;0,8850936996813867;0,9527550463720678;0,9016062176165803;0,9692823773227018;0,9009372746935833;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;lemmatization_all-MiniLM-L6-v2;0,6774668630338734;0,6990590971296943;0,6779589645873332;0,6840968076744479;460;3855;219;219;0,8684801381692574;0,8997533079165732;0,8888451128849909;0,9559010729223496;0,9008635578583766;0,969528258807826;0,8973323720259552;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
