;precision;recall;f1-score;support
art;0,3163265306122449;0,31;0,31313131313131315;100,0
gaming;0,37373737373737376;0,4065934065934066;0,3894736842105263;91,0
memberships;0,35514018691588783;0,37623762376237624;0,3653846153846154;101,0
music;0,4842105263157895;0,48936170212765956;0,48677248677248675;94,0
pfps;0,18518518518518517;0,2;0,1923076923076923;100,0
photography;0,40860215053763443;0,3877551020408163;0,39790575916230364;98,0
virtual-worlds;0,35443037974683544;0,29473684210526313;0,32183908045977017;95,0
accuracy;0,35051546391752575;0,35051546391752575;0,35051546391752575;0,35051546391752575
macro avg;0,3539474761501359;0,3520978109470745;0,3524020902041011;679,0
weighted avg;0,35237130746785045;0,35051546391752575;0,3508334944905777;679,0
