;precision;recall;f1-score;support
art;0,40441176470588236;0,55;0,4661016949152542;100,0
gaming;0,3873239436619718;0,6043956043956044;0,47210300429184543;91,0
memberships;0,44545454545454544;0,48514851485148514;0,46445497630331756;101,0
music;0,7395833333333334;0,7553191489361702;0,7473684210526316;94,0
pfps;0,543859649122807;0,31;0,39490445859872614;100,0
photography;0,8275862068965517;0,4897959183673469;0,6153846153846154;98,0
virtual-worlds;0,5625;0,47368421052631576;0,5142857142857142;95,0
accuracy;0,5213549337260678;0,5213549337260678;0,5213549337260678;0,5213549337260678
macro avg;0,5586742061678702;0,5240490567252747;0,5249432692617292;679,0
weighted avg;0,5583598099502399;0,5213549337260678;0,5234011901213159;679,0
