;precision;recall;f1-score;support
art;0,2616822429906542;0,28;0,27053140096618356;100,0
gaming;0,25;0,23076923076923078;0,24000000000000002;91,0
memberships;0,2641509433962264;0,27722772277227725;0,2705314009661836;101,0
music;0,4777777777777778;0,4574468085106383;0,4673913043478261;94,0
pfps;0,24299065420560748;0,26;0,25120772946859904;100,0
photography;0,4782608695652174;0,4489795918367347;0,46315789473684216;98,0
virtual-worlds;0,3870967741935484;0,37894736842105264;0,3829787234042554;95,0
accuracy;0,3328424153166421;0,3328424153166421;0,3328424153166421;0,3328424153166421
macro avg;0,33742275173271885;0,3333386746157048;0,3351140648414129;679,0
weighted avg;0,3364527317813469;0,3328424153166421;0,3343811775513597;679,0
