;precision;recall;f1-score;support
art;0,25773195876288657;0,25;0,25380710659898476;100,0
gaming;0,375;0,3956043956043956;0,3850267379679145;91,0
memberships;0,3269230769230769;0,33663366336633666;0,33170731707317075;101,0
music;0,5384615384615384;0,5212765957446809;0,5297297297297296;94,0
pfps;0,3142857142857143;0,33;0,3219512195121951;100,0
photography;0,42391304347826086;0,3979591836734694;0,41052631578947363;98,0
virtual-worlds;0,23404255319148937;0,23157894736842105;0,23280423280423282;95,0
accuracy;0,35051546391752575;0,35051546391752575;0,35051546391752575;0,35051546391752575
macro avg;0,35290826930042385;0,35186468367961476;0,3522218084965288;679,0
weighted avg;0,35160368704497275;0,35051546391752575;0,3508958474947769;679,0
