;precision;recall;f1-score;support
art;0,2818181818181818;0,31;0,2952380952380952;100,0
gaming;0,3625;0,31868131868131866;0,3391812865497076;91,0
memberships;0,3055555555555556;0,32673267326732675;0,3157894736842105;101,0
music;0,46464646464646464;0,48936170212765956;0,47668393782383417;94,0
pfps;0,2169811320754717;0,23;0,22330097087378642;100,0
photography;0,44155844155844154;0,3469387755102041;0,38857142857142857;98,0
virtual-worlds;0,2828282828282828;0,29473684210526313;0,28865979381443296;95,0
accuracy;0,32989690721649484;0,32989690721649484;0,32989690721649484;0,32989690721649484
macro avg;0,3365554369260569;0,3309216159559675;0,33248928379364223;679,0
weighted avg;0,3351203598212935;0,32989690721649484;0,33125936833155867;679,0
