;precision;recall;f1-score;support
art;0,2765957446808511;0,26;0,268041237113402;100,0
gaming;0,26595744680851063;0,27472527472527475;0,2702702702702703;91,0
memberships;0,26851851851851855;0,2871287128712871;0,27751196172248804;101,0
music;0,5;0,5106382978723404;0,5052631578947369;94,0
pfps;0,2403846153846154;0,25;0,24509803921568626;100,0
photography;0,3522727272727273;0,3163265306122449;0,3333333333333333;98,0
virtual-worlds;0,30526315789473685;0,30526315789473685;0,30526315789473685;95,0
accuracy;0,3136966126656848;0,3136966126656848;0,3136966126656848;0,3136966126656848
macro avg;0,31557031579428;0,31486885342512627;0,3149687367778076;679,0
weighted avg;0,31449670295908505;0,3136966126656848;0,313841876097565;679,0
