;precision;recall;f1-score;support
art;0,3392857142857143;0,38;0,3584905660377359;100,0
gaming;0,36470588235294116;0,34065934065934067;0,3522727272727273;91,0
memberships;0,2072072072072072;0,22772277227722773;0,2169811320754717;101,0
music;0,5308641975308642;0,4574468085106383;0,4914285714285714;94,0
pfps;0,15555555555555556;0,14;0,1473684210526316;100,0
photography;0,41904761904761906;0,4489795918367347;0,43349753694581283;98,0
virtual-worlds;0,28421052631578947;0,28421052631578947;0,28421052631578947;95,0
accuracy;0,3240058910162003;0,3240058910162003;0,3240058910162003;0,3240058910162003
macro avg;0,3286966717565272;0,32557414851424726;0,32632135444696286;679,0
weighted avg;0,3263154513118416;0,3240058910162003;0,3243517755014034;679,0
