;precision;recall;f1-score;support
art;0,4909090909090909;0,54;0,5142857142857142;100,0
gaming;0,41916167664670656;0,7692307692307693;0,5426356589147288;91,0
memberships;0,6666666666666666;0,37623762376237624;0,4810126582278481;101,0
music;0,7211538461538461;0,7978723404255319;0,7575757575757577;94,0
pfps;0,4666666666666667;0,21;0,2896551724137931;100,0
photography;0,7407407407407407;0,6122448979591837;0,6703910614525139;98,0
virtual-worlds;0,48695652173913045;0,5894736842105263;0,5333333333333333;95,0
accuracy;0,5508100147275405;0,5508100147275405;0,5508100147275405;0,5508100147275405
macro avg;0,5703221727889783;0,5564370450840553;0,5412699080290985;679,0
weighted avg;0,5712467531105021;0,5508100147275405;0,5389297849975523;679,0
