;precision;recall;f1-score;support
art;0,3333333333333333;0,36;0,34615384615384615;100,0
gaming;0,3142857142857143;0,3626373626373626;0,33673469387755095;91,0
memberships;0,3076923076923077;0,27722772277227725;0,2916666666666667;101,0
music;0,5612244897959183;0,5851063829787234;0,5729166666666666;94,0
pfps;0,21839080459770116;0,19;0,20320855614973266;100,0
photography;0,38823529411764707;0,336734693877551;0,36065573770491804;98,0
virtual-worlds;0,26666666666666666;0,29473684210526313;0,27999999999999997;95,0
accuracy;0,34167893961708395;0,34167893961708395;0,34167893961708395;0,34167893961708395
macro avg;0,3414040872127555;0,3437775720530253;0,34161945245991154;679,0
weighted avg;0,3401838454605384;0,34167893961708395;0,3399644472287142;679,0
