;precision;recall;f1-score;support
art;0,44166666666666665;0,53;0,4818181818181818;100,0
gaming;0,4108527131782946;0,5824175824175825;0,48181818181818187;91,0
memberships;0,42748091603053434;0,5544554455445545;0,48275862068965514;101,0
music;0,8846153846153846;0,7340425531914894;0,8023255813953488;94,0
pfps;0,41333333333333333;0,31;0,3542857142857142;100,0
photography;0,9122807017543859;0,5306122448979592;0,6709677419354839;98,0
virtual-worlds;0,5617977528089888;0,5263157894736842;0,5434782608695653;95,0
accuracy;0,5360824742268041;0,5360824742268041;0,5360824742268041;0,5360824742268041
macro avg;0,5788610669125126;0,538263373646467;0,5453503261160187;679,0
weighted avg;0,5773067906641218;0,5360824742268041;0,5434732591884363;679,0
