;precision;recall;f1-score;support
art;0,42592592592592593;0,46;0,4423076923076923;100,0
gaming;0,5121951219512195;0,46153846153846156;0,48554913294797686;91,0
memberships;0,34;0,33663366336633666;0,3383084577114428;101,0
music;0,61;0,648936170212766;0,6288659793814433;94,0
pfps;0,7111111111111111;0,64;0,6736842105263158;100,0
photography;0,6176470588235294;0,6428571428571429;0,6300000000000001;98,0
virtual-worlds;0,3917525773195876;0,4;0,3958333333333333;95,0
accuracy;0,5125184094256259;0,5125184094256259;0,5125184094256259;0,5125184094256259
macro avg;0,5155188278759105;0,5128522054249581;0,5135069723154577;679,0
weighted avg;0,5150800683524763;0,5125184094256259;0,5131235410000659;679,0
