;precision;recall;f1-score;support
art;0,6206896551724138;0,54;0,5775401069518717;100,0
gaming;0,580952380952381;0,6703296703296703;0,6224489795918368;91,0
memberships;0,5855855855855856;0,6435643564356436;0,6132075471698114;101,0
music;0,8539325842696629;0,8085106382978723;0,8306010928961749;94,0
pfps;0,6875;0,66;0,673469387755102;100,0
photography;0,898876404494382;0,8163265306122449;0,8556149732620321;98,0
virtual-worlds;0,6274509803921569;0,6736842105263158;0,6497461928934011;95,0
accuracy;0,6863033873343152;0,6863033873343152;0,6863033873343152;0,6863033873343152
macro avg;0,6935696558380832;0,6874879151716782;0,6889468972171757;679,0
weighted avg;0,6933684389206257;0,6863033873343152;0,688262779550071;679,0
