;precision;recall;f1-score;support
art;0,44339622641509435;0,47;0,4563106796116505;100,0
gaming;0,35789473684210527;0,7472527472527473;0,48398576512455516;91,0
memberships;0,5373134328358209;0,3564356435643564;0,42857142857142855;101,0
music;0,7211538461538461;0,7978723404255319;0,7575757575757577;94,0
pfps;0,475;0,19;0,2714285714285714;100,0
photography;0,7066666666666667;0,5408163265306123;0,6127167630057805;98,0
virtual-worlds;0,4742268041237113;0,4842105263157895;0,47916666666666663;95,0
accuracy;0,5066273932253313;0,5066273932253313;0,5066273932253313;0,5066273932253313
macro avg;0,5308073875767493;0,5123696548698625;0,49853651885491573;679,0
weighted avg;0,5313255400207753;0,5066273932253313;0,49614365439777913;679,0
