;precision;recall;f1-score;support
art;0,7432432432432432;0,55;0,632183908045977;100,0
gaming;0,6407766990291263;0,7252747252747253;0,6804123711340206;91,0
memberships;0,6736842105263158;0,6336633663366337;0,6530612244897959;101,0
music;0,851063829787234;0,851063829787234;0,8510638297872339;94,0
pfps;0,7007874015748031;0,89;0,7841409691629956;100,0
photography;0,8627450980392157;0,8979591836734694;0,8799999999999999;98,0
virtual-worlds;0,75;0,6631578947368421;0,7039106145251397;95,0
accuracy;0,7437407952871871;0,7437407952871871;0,7437407952871871;0,7437407952871871
macro avg;0,7460429260285625;0,744445571401272;0,7406818453064519;679,0
weighted avg;0,7460307348519236;0,7437407952871871;0,7402366797458775;679,0
