;precision;recall;f1-score;support
art;0,6853932584269663;0,61;0,6455026455026455;100,0
gaming;0,6144578313253012;0,5604395604395604;0,5862068965517242;91,0
memberships;0,5950413223140496;0,7128712871287128;0,6486486486486486;101,0
music;0,8829787234042553;0,8829787234042553;0,8829787234042553;94,0
pfps;0,6761904761904762;0,71;0,6926829268292682;100,0
photography;0,8913043478260869;0,8367346938775511;0,8631578947368421;98,0
virtual-worlds;0,7157894736842105;0,7157894736842105;0,7157894736842105;95,0
accuracy;0,7187039764359352;0,7187039764359352;0,7187039764359352;0,7187039764359352
macro avg;0,7230222047387637;0,7184019626477559;0,7192810299082277;679,0
weighted avg;0,722416842051579;0,7187039764359352;0,7190962769029784;679,0
