;precision;recall;f1-score;support
art;0,5104166666666666;0,49;0,4999999999999999;100,0
gaming;0,43529411764705883;0,4065934065934066;0,42045454545454547;91,0
memberships;0,41346153846153844;0,42574257425742573;0,41951219512195115;101,0
music;0,6276595744680851;0,6276595744680851;0,6276595744680851;94,0
pfps;0,6274509803921569;0,64;0,6336633663366336;100,0
photography;0,6176470588235294;0,6428571428571429;0,6300000000000001;98,0
virtual-worlds;0,34375;0,3473684210526316;0,3455497382198953;95,0
accuracy;0,5125184094256259;0,5125184094256259;0,5125184094256259;0,5125184094256259
macro avg;0,5108114194941479;0,5114601598898132;0,5109770599430157;679,0
weighted avg;0,5115519978808336;0,5125184094256259;0,511878729172657;679,0
