;precision;recall;f1-score;support
art;0,48484848484848486;0,48;0,4824120603015075;100,0
gaming;0,4;0,3516483516483517;0,3742690058479533;91,0
memberships;0,4380952380952381;0,45544554455445546;0,44660194174757284;101,0
music;0,66;0,7021276595744681;0,6804123711340208;94,0
pfps;0,6804123711340206;0,66;0,6700507614213199;100,0
photography;0,7021276595744681;0,673469387755102;0,6875000000000001;98,0
virtual-worlds;0,4807692307692308;0,5263157894736842;0,5025125628140704;95,0
accuracy;0,5508100147275405;0,5508100147275405;0,5508100147275405;0,5508100147275405
macro avg;0,5494647120602061;0,5498581047151516;0,5491083861809207;679,0
weighted avg;0,5503612550916707;0,5508100147275405;0,5500500945138233;679,0
