;precision;recall;f1-score;support
art;0,4296875;0,55;0,48245614035087725;100,0
gaming;0,42207792207792205;0,7142857142857143;0,5306122448979592;91,0
memberships;0,5204081632653061;0,504950495049505;0,5125628140703518;101,0
music;0,7553191489361702;0,7553191489361702;0,7553191489361702;94,0
pfps;0,4782608695652174;0,22;0,30136986301369867;100,0
photography;0,7808219178082192;0,5816326530612245;0,6666666666666666;98,0
virtual-worlds;0,5697674418604651;0,5157894736842106;0,5414364640883979;95,0
accuracy;0,5449189985272459;0,5449189985272459;0,5449189985272459;0,5449189985272459
macro avg;0,5651918519304714;0,548853926430975;0,5414890488605888;679,0
weighted avg;0,5646739429710724;0,5449189985272459;0,5393327780044309;679,0
