;precision;recall;f1-score;support
art;0,4260869565217391;0,49;0,45581395348837206;100,0
gaming;0,38596491228070173;0,7252747252747253;0,5038167938931298;91,0
memberships;0,5172413793103449;0,44554455445544555;0,4787234042553191;101,0
music;0,7525773195876289;0,776595744680851;0,7643979057591621;94,0
pfps;0,4782608695652174;0,22;0,30136986301369867;100,0
photography;0,803030303030303;0,5408163265306123;0,6463414634146342;98,0
virtual-worlds;0,4742268041237113;0,4842105263157895;0,47916666666666663;95,0
accuracy;0,5213549337260678;0,5213549337260678;0,5213549337260678;0,5213549337260678
macro avg;0,5481983634885209;0,5260631253224891;0,5185185786415689;679,0
weighted avg;0,5482912416296668;0,5213549337260678;0,5163953956017641;679,0
