;precision;recall;f1-score;support
art;0,675;0,54;0,6000000000000001;100,0
gaming;0,5979381443298969;0,6373626373626373;0,6170212765957446;91,0
memberships;0,63;0,6237623762376238;0,6268656716417911;101,0
music;0,8651685393258427;0,8191489361702128;0,8415300546448087;94,0
pfps;0,6746031746031746;0,85;0,7522123893805311;100,0
photography;0,8440366972477065;0,9387755102040817;0,888888888888889;98,0
virtual-worlds;0,7692307692307693;0,631578947368421;0,6936416184971097;95,0
accuracy;0,7201767304860088;0,7201767304860088;0,7201767304860088;0,7201767304860088
macro avg;0,7222824749624843;0,7200897724775681;0,7171656999498391;679,0
weighted avg;0,7218277624420701;0,7201767304860088;0,7169285684080049;679,0
