;precision;recall;f1-score;support
art;0,49473684210526314;0,47;0,482051282051282;100,0
gaming;0,5111111111111111;0,5054945054945055;0,5082872928176795;91,0
memberships;0,4;0,4158415841584158;0,4077669902912621;101,0
music;0,6777777777777778;0,648936170212766;0,6630434782608696;94,0
pfps;0,673469387755102;0,66;0,6666666666666666;100,0
photography;0,64;0,6530612244897959;0,6464646464646464;98,0
virtual-worlds;0,43564356435643564;0,4631578947368421;0,44897959183673464;95,0
accuracy;0,5449189985272459;0,5449189985272459;0,5449189985272459;0,5449189985272459
macro avg;0,5475340975865272;0,5452130541560465;0,5461799926270201;679,0
weighted avg;0,547200270724772;0,5449189985272459;0,5458661090900854;679,0
