;precision;recall;f1-score;support
art;0,46846846846846846;0,52;0,49289099526066354;100,0
gaming;0,3670886075949367;0,6373626373626373;0,46586345381526106;91,0
memberships;0,5274725274725275;0,4752475247524752;0,5;101,0
music;0,6637931034482759;0,8191489361702128;0,7333333333333334;94,0
pfps;0,5434782608695652;0,25;0,3424657534246575;100,0
photography;0,6811594202898551;0,47959183673469385;0,562874251497006;98,0
virtual-worlds;0,5340909090909091;0,49473684210526314;0,5136612021857924;95,0
accuracy;0,5213549337260678;0,5213549337260678;0,5213549337260678;0,5213549337260678
macro avg;0,5407930424620768;0,5251553967321831;0,5158698556452449;679,0
weighted avg;0,5416248494489662;0,5213549337260678;0,5144654983113565;679,0
