;precision;recall;f1-score;support
art;0,4307692307692308;0,56;0,4869565217391305;100,0
gaming;0,4418604651162791;0,4175824175824176;0,42937853107344637;91,0
memberships;0,48226950354609927;0,6732673267326733;0,5619834710743802;101,0
music;0,7752808988764045;0,7340425531914894;0,7540983606557377;94,0
pfps;0,5522388059701493;0,37;0,4431137724550898;100,0
photography;0,8059701492537313;0,5510204081632653;0,6545454545454544;98,0
virtual-worlds;0,6161616161616161;0,6421052631578947;0,6288659793814433;95,0
accuracy;0,5640648011782032;0,5640648011782032;0,5640648011782032;0,5640648011782032
macro avg;0,5863643813847872;0,5640025669753914;0,5655631558463832;679,0
weighted avg;0,5855908078266224;0,5640648011782032;0,5649687405212799;679,0
