;precision;recall;f1-score;support
art;0,7530864197530864;0,61;0,6740331491712707;100,0
gaming;0,6761904761904762;0,7802197802197802;0,7244897959183673;91,0
memberships;0,6666666666666666;0,6732673267326733;0,6699507389162561;101,0
music;0,8152173913043478;0,7978723404255319;0,8064516129032258;94,0
pfps;0,6949152542372882;0,82;0,7522935779816514;100,0
photography;0,8476190476190476;0,9081632653061225;0,876847290640394;98,0
virtual-worlds;0,7894736842105263;0,631578947368421;0,7017543859649122;95,0
accuracy;0,7452135493372607;0,7452135493372607;0,7452135493372607;0,7452135493372607
macro avg;0,7490241342830627;0,7458716657217899;0,7436886502137252;679,0
weighted avg;0,7486950449410597;0,7452135493372607;0,7431964971085919;679,0
