,precision,recall,f1-score,support
art,0.5263157894736842,0.5,0.5128205128205128,20.0
gaming,0.5833333333333334,0.3888888888888889,0.4666666666666667,18.0
memberships,0.47058823529411764,0.7619047619047619,0.5818181818181818,21.0
music,0.9375,0.8333333333333334,0.8823529411764706,18.0
pfps,0.5185185185185185,0.7,0.5957446808510638,20.0
photography,0.9166666666666666,0.55,0.6875,20.0
virtual-worlds,0.75,0.631578947368421,0.6857142857142857,19.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.6718460776123314,0.6236722759279151,0.6303738955781687,136.0
weighted avg,0.6671865620173077,0.625,0.6283118386864797,136.0
