,precision,recall,f1-score,support
art,0.52,0.39,0.44571428571428573,100.0
gaming,0.5714285714285714,0.5274725274725275,0.5485714285714286,91.0
memberships,0.3987730061349693,0.6435643564356436,0.49242424242424243,101.0
music,0.9012345679012346,0.776595744680851,0.8342857142857143,94.0
pfps,0.38461538461538464,0.4,0.39215686274509803,100.0
photography,0.8170731707317073,0.6836734693877551,0.7444444444444445,98.0
virtual-worlds,0.5333333333333333,0.5052631578947369,0.518918918918919,95.0
accuracy,0.5596465390279823,0.5596465390279823,0.5596465390279823,0.5596465390279823
macro avg,0.5894940048778857,0.560938465124502,0.5680736995863047,679.0
weighted avg,0.5864410881623865,0.5596465390279823,0.5657108590964608,679.0
