,precision,recall,f1-score,support
art,0.6153846153846154,0.4,0.48484848484848486,100.0
gaming,0.5411764705882353,0.5054945054945055,0.5227272727272727,91.0
memberships,0.4407894736842105,0.6633663366336634,0.5296442687747036,101.0
music,0.9090909090909091,0.7446808510638298,0.8187134502923976,94.0
pfps,0.4393939393939394,0.58,0.5,100.0
photography,0.813953488372093,0.7142857142857143,0.7608695652173914,98.0
virtual-worlds,0.5975609756097561,0.5157894736842106,0.5536723163841808,95.0
accuracy,0.5891016200294551,0.5891016200294551,0.5891016200294551,0.5891016200294551
macro avg,0.622478553160537,0.5890881258802748,0.5957821940349187,679.0
weighted avg,0.6203754508710273,0.5891016200294551,0.594507000330725,679.0
