,precision,recall,f1-score,support
art,0.49333333333333335,0.37,0.4228571428571429,100.0
gaming,0.5853658536585366,0.5274725274725275,0.5549132947976878,91.0
memberships,0.40625,0.6435643564356436,0.49808429118773945,101.0
music,0.9240506329113924,0.776595744680851,0.8439306358381503,94.0
pfps,0.3879310344827586,0.45,0.4166666666666667,100.0
photography,0.8,0.6938775510204082,0.7431693989071039,98.0
virtual-worlds,0.5975609756097561,0.5157894736842106,0.5536723163841808,95.0
accuracy,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505
macro avg,0.5992131185708253,0.5681856647562344,0.5761848209483816,679.0
weighted avg,0.595662785922141,0.5670103092783505,0.57365972769825,679.0
