,precision,recall,f1-score,support
art,0.5428571428571428,0.38,0.4470588235294118,100.0
gaming,0.696969696969697,0.5054945054945055,0.5859872611464968,91.0
memberships,0.432258064516129,0.6633663366336634,0.5234375,101.0
music,0.9324324324324325,0.7340425531914894,0.8214285714285714,94.0
pfps,0.40625,0.52,0.45614035087719296,100.0
photography,0.6530612244897959,0.6530612244897959,0.6530612244897959,98.0
virtual-worlds,0.5454545454545454,0.5052631578947369,0.5245901639344263,95.0
accuracy,0.5655375552282769,0.5655375552282769,0.5655375552282769,0.5655375552282769
macro avg,0.6013261581028203,0.5658896825291702,0.5731005564865564,679.0
weighted avg,0.5971426387229988,0.5655375552282769,0.5707839425523533,679.0
