,precision,recall,f1-score,support
art,0.6111111111111112,0.55,0.5789473684210527,20.0
gaming,0.5454545454545454,0.3333333333333333,0.41379310344827586,18.0
memberships,0.5,0.7619047619047619,0.6037735849056604,21.0
music,0.9375,0.8333333333333334,0.8823529411764706,18.0
pfps,0.4482758620689655,0.65,0.5306122448979592,20.0
photography,1.0,0.6,0.75,20.0
virtual-worlds,0.6666666666666666,0.631578947368421,0.6486486486486487,19.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.6727154550430413,0.6228786251342643,0.6297325559282952,136.0
weighted avg,0.6694675584444854,0.625,0.6288631667424182,136.0
